Activity Period,Operating Airline,Operating Airline IATA Code,GEO Region,Terminal,Boarding Area,Passenger Count,Year,Month
200807,Qantas Airways,QF,Australia / Oceania,International,A,5888,2008,July
200807,Qantas Airways,QF,Australia / Oceania,International,A,5420,2008,July
200807,Singapore Airlines,SQ,Asia,International,G,16283,2008,July
200807,Singapore Airlines,SQ,Asia,International,G,17280,2008,July
200807,SkyWest Airlines,OO,US,Terminal 1,C,7788,2008,July
200807,SkyWest Airlines,OO,US,Terminal 1,C,7845,2008,July
200807,SkyWest Airlines,OO,US,Terminal 3,F,84856,2008,July
200807,SkyWest Airlines,OO,US,Terminal 3,F,85890,2008,July
200807,SkyWest Airlines,OO,Canada,International,G,1771,2008,July
200807,SkyWest Airlines,OO,Canada,Terminal 3,F,10677,2008,July
200807,SkyWest Airlines,OO,Canada,Terminal 3,F,12082,2008,July
200807,Southwest Airlines,WN,US,Terminal 1,B,94053,2008,July
200807,Southwest Airlines,WN,US,Terminal 1,B,93470,2008,July
200807,Southwest Airlines,WN,US,Terminal 1,B,7,2008,July
200807,Sun Country Airlines,SY,US,Terminal 1,B,4596,2008,July
200807,Sun Country Airlines,SY,US,Terminal 1,B,4530,2008,July
200807,TACA,TA,Central America,International,A,5107,2008,July
200807,TACA,TA,Central America,International,A,5181,2008,July
200807,US Airways,US ,US,Terminal 1,B,82203,2008,July
200807,US Airways,US ,US,Terminal 1,B,80865,2008,July
200807,United Airlines,UA,US,Terminal 1,B,72518,2008,July
200807,United Airlines,UA,US,Terminal 1,B,69144,2008,July
200807,United Airlines - Pre 07/01/2013,UA,US,International,G,9522,2008,July
200807,United Airlines - Pre 07/01/2013,UA,US,International,G,2496,2008,July
200807,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,22946,2008,July
200807,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,22900,2008,July
200807,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,275,2008,July
200807,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,47160,2008,July
200807,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,388797,2008,July
200807,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,47046,2008,July
200807,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,388052,2008,July
200807,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,5228,2008,July
200807,United Airlines - Pre 07/01/2013,UA,Asia,International,G,80353,2008,July
200807,United Airlines - Pre 07/01/2013,UA,Asia,International,G,69929,2008,July
200807,United Airlines - Pre 07/01/2013,UA,Asia,International,G,2956,2008,July
200807,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,7526,2008,July
200807,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,7970,2008,July
200807,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,1005,2008,July
200807,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,15773,2008,July
200807,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,15891,2008,July
201110,Mesa Airlines,YV,US,Terminal 1,B,4017,2011,October
200807,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,275,2008,July
200807,United Airlines - Pre 07/01/2013,UA,Europe,International,G,36336,2008,July
200807,United Airlines - Pre 07/01/2013,UA,Europe,International,G,35270,2008,July
200807,United Airlines - Pre 07/01/2013,UA,Europe,International,G,288,2008,July
200807,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,13580,2008,July
200807,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,13616,2008,July
200807,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,74,2008,July
200807,Virgin America,VX,US,International,A,97257,2008,July
200807,Virgin America,VX,US,International,A,97157,2008,July
200807,Virgin Atlantic,VS,Europe,International,A,10576,2008,July
200807,Virgin Atlantic,VS,Europe,International,A,9149,2008,July
200808,Aer Lingus,EI,Europe,International,A,5724,2008,August
200808,Aer Lingus,EI,Europe,International,A,5700,2008,August
200808,Air Canada ,AC,Canada,Terminal 3,E,35117,2008,August
200808,Air Canada ,AC,Canada,Terminal 3,E,35185,2008,August
200808,Air China,CA,Asia,International,G,6408,2008,August
200808,Air China,CA,Asia,International,G,4954,2008,August
200808,Air France,AF,Europe,International,A,12870,2008,August
200808,Air France,AF,Europe,International,A,13238,2008,August
200808,Air New Zealand,NZ,Australia / Oceania,International,G,7450,2008,August
200808,Air New Zealand,NZ,Australia / Oceania,International,G,6698,2008,August
200808,AirTran Airways,FL,US,Terminal 1,B,20860,2008,August
200808,AirTran Airways,FL,US,Terminal 1,B,21908,2008,August
200808,Alaska Airlines,AS,US,Terminal 1,B,48397,2008,August
200808,Alaska Airlines,AS,US,Terminal 1,B,47688,2008,August
200808,Alaska Airlines,AS,US,Terminal 1,B,5960,2008,August
200808,Alaska Airlines,AS,Canada,Terminal 1,B,4340,2008,August
200808,Alaska Airlines,AS,Canada,Terminal 1,B,2625,2008,August
200808,Alaska Airlines,AS,Canada,Terminal 1,B,189,2008,August
200808,Alaska Airlines,AS,Mexico,International,A,9779,2008,August
200808,Alaska Airlines,AS,Mexico,International,A,9042,2008,August
200808,Alaska Airlines,AS,Mexico,International,A,950,2008,August
200808,All Nippon Airways,NH,Asia,International,G,7083,2008,August
200808,All Nippon Airways,NH,Asia,International,G,6067,2008,August
200808,Allegiant Air,G4,US,Terminal 1,B,2028,2008,August
200808,Allegiant Air,G4,US,Terminal 1,B,1996,2008,August
200808,American Airlines,AA,US,Terminal 3,E,152220,2008,August
200808,American Airlines,AA,US,Terminal 3,E,151547,2008,August
200808,American Eagle Airlines,MQ,US,Terminal 3,E,3799,2008,August
200808,American Eagle Airlines,MQ,US,Terminal 3,E,3621,2008,August
200808,Ameriflight,A8,US,Other,Other,6,2008,August
200808,Asiana Airlines,OZ,Asia,International,A,5192,2008,August
200808,Asiana Airlines,OZ,Asia,International,A,5014,2008,August
200808,BelAir Airlines,BBB,Europe,International,A,727,2008,August
200808,BelAir Airlines,BBB,Europe,International,A,820,2008,August
200808,British Airways,BA,Europe,International,A,19878,2008,August
200808,British Airways,BA,Europe,International,A,20122,2008,August
200808,Cathay Pacific,CX,Asia,International,A,21929,2008,August
200808,Cathay Pacific,CX,Asia,International,A,15018,2008,August
200808,China Airlines,CI,Asia,International,A,11625,2008,August
200808,China Airlines,CI,Asia,International,A,10016,2008,August
200808,Delta Air Lines,DL,US,Terminal 1,C,81503,2008,August
200808,Delta Air Lines,DL,US,Terminal 1,C,83037,2008,August
200808,EVA Airways,BR,Asia,International,G,15680,2008,August
200808,EVA Airways,BR,Asia,International,G,12894,2008,August
200808,ExpressJet Airlines,XE,US,Terminal 1,C,5872,2008,August
200808,ExpressJet Airlines,XE,US,Terminal 1,C,6018,2008,August
200808,Frontier Airlines,F9,US,Terminal 1,C,19526,2008,August
200808,Frontier Airlines,F9,US,Terminal 1,C,18986,2008,August
200808,Hawaiian Airlines,HA,US,Terminal 1,C,8037,2008,August
200808,Hawaiian Airlines,HA,US,Terminal 1,C,7102,2008,August
200808,Horizon Air ,QX,US,Terminal 1,B,5397,2008,August
200808,Horizon Air ,QX,US,Terminal 1,B,5643,2008,August
200808,Japan Airlines,JL,Asia,International,A,9454,2008,August
200808,Japan Airlines,JL,Asia,International,A,7864,2008,August
200808,Jet Airways,9W,Asia,International,A,8709,2008,August
200808,Jet Airways,9W,Asia,International,A,5339,2008,August
200808,JetBlue Airways ,B6,US,International,A,20776,2008,August
200808,JetBlue Airways ,B6,US,International,A,20851,2008,August
200808,KLM Royal Dutch Airlines,KL,Europe,International,A,12546,2008,August
200808,KLM Royal Dutch Airlines,KL,Europe,International,A,12888,2008,August
200808,Korean Air Lines,KE,Asia,International,A,7800,2008,August
200808,Korean Air Lines,KE,Asia,International,A,7286,2008,August
200808,Lufthansa German Airlines,LH,Europe,International,G,18008,2008,August
200808,Lufthansa German Airlines,LH,Europe,International,G,18077,2008,August
200808,Mexicana Airlines,MX,Mexico,International,G,8215,2008,August
200808,Mexicana Airlines,MX,Mexico,International,G,7223,2008,August
200808,Miami Air International,GL,US,International,A,85,2008,August
200808,Midwest Airlines,YX,US,Terminal 3,E,6961,2008,August
200808,Midwest Airlines,YX,US,Terminal 3,E,7130,2008,August
200808,Northwest Airlines,NW,US,Terminal 1,C,61141,2008,August
200808,Northwest Airlines,NW,US,Terminal 1,C,61478,2008,August
200808,Northwest Airlines,NW,US,Terminal 1,C,337,2008,August
200808,Northwest Airlines,NW,Asia,International,A,7160,2008,August
200808,Northwest Airlines,NW,Asia,International,A,6184,2008,August
200808,Philippine Airlines,PR,Asia,International,A,12717,2008,August
200808,Philippine Airlines,PR,Asia,International,A,9365,2008,August
200808,Qantas Airways,QF,Australia / Oceania,International,A,6831,2008,August
200808,Qantas Airways,QF,Australia / Oceania,International,A,5289,2008,August
200808,Singapore Airlines,SQ,Asia,International,G,18859,2008,August
200808,Singapore Airlines,SQ,Asia,International,G,14452,2008,August
200808,SkyWest Airlines,OO,US,Terminal 1,C,7991,2008,August
200808,SkyWest Airlines,OO,US,Terminal 1,C,8079,2008,August
200808,SkyWest Airlines,OO,US,Terminal 3,F,85812,2008,August
200808,SkyWest Airlines,OO,US,Terminal 3,F,87434,2008,August
200808,SkyWest Airlines,OO,Canada,International,G,1903,2008,August
200808,SkyWest Airlines,OO,Canada,Terminal 3,F,12572,2008,August
200808,SkyWest Airlines,OO,Canada,Terminal 3,F,14522,2008,August
200808,Southwest Airlines,WN,US,Terminal 1,B,100106,2008,August
200808,Southwest Airlines,WN,US,Terminal 1,B,99851,2008,August
200808,Southwest Airlines,WN,US,Terminal 1,B,10,2008,August
200808,Sun Country Airlines,SY,US,Terminal 1,B,4435,2008,August
200808,Sun Country Airlines,SY,US,Terminal 1,B,4629,2008,August
200808,TACA,TA,Central America,International,A,5007,2008,August
200808,TACA,TA,Central America,International,A,3892,2008,August
200808,US Airways,US ,US,Terminal 1,B,81512,2008,August
200808,US Airways,US ,US,Terminal 1,B,84358,2008,August
200808,United Airlines,UA,US,Terminal 1,B,70681,2008,August
200808,United Airlines,UA,US,Terminal 1,B,73488,2008,August
200808,United Airlines - Pre 07/01/2013,UA,US,International,G,11060,2008,August
200808,United Airlines - Pre 07/01/2013,UA,US,International,G,2033,2008,August
200808,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,23415,2008,August
200808,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,23637,2008,August
200808,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,265,2008,August
200808,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,53064,2008,August
200808,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,391820,2008,August
200808,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,52809,2008,August
200808,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,396295,2008,August
200808,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,5042,2008,August
200808,United Airlines - Pre 07/01/2013,UA,Asia,International,G,81475,2008,August
200808,United Airlines - Pre 07/01/2013,UA,Asia,International,G,68877,2008,August
200808,United Airlines - Pre 07/01/2013,UA,Asia,International,G,3287,2008,August
200808,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,7298,2008,August
200808,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,5623,2008,August
200808,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,648,2008,August
200808,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,17607,2008,August
200808,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,17218,2008,August
200808,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,301,2008,August
200808,United Airlines - Pre 07/01/2013,UA,Europe,International,G,35132,2008,August
200808,United Airlines - Pre 07/01/2013,UA,Europe,International,G,35421,2008,August
200808,United Airlines - Pre 07/01/2013,UA,Europe,International,G,517,2008,August
200808,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,13335,2008,August
200808,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,12803,2008,August
200808,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,26,2008,August
200808,Virgin America,VX,US,International,A,94986,2008,August
200808,Virgin America,VX,US,International,A,95306,2008,August
200808,Virgin Atlantic,VS,Europe,International,A,10116,2008,August
200808,Virgin Atlantic,VS,Europe,International,A,10089,2008,August
200809,Aer Lingus,EI,Europe,International,A,5305,2008,September
200809,Aer Lingus,EI,Europe,International,A,5052,2008,September
200809,Air Canada ,AC,Canada,Terminal 3,E,25770,2008,September
200809,Air Canada ,AC,Canada,Terminal 3,E,24957,2008,September
200809,Air China,CA,Asia,International,G,5548,2008,September
200809,Air China,CA,Asia,International,G,5350,2008,September
200809,Air France,AF,Europe,International,A,12099,2008,September
200809,Air France,AF,Europe,International,A,12815,2008,September
200809,Air New Zealand,NZ,Australia / Oceania,International,G,7560,2008,September
200809,Air New Zealand,NZ,Australia / Oceania,International,G,7863,2008,September
200809,AirTran Airways,FL,US,Terminal 1,B,4094,2008,September
200809,AirTran Airways,FL,US,Terminal 1,B,7584,2008,September
200809,Alaska Airlines,AS,US,Terminal 1,B,41235,2008,September
200809,Alaska Airlines,AS,US,Terminal 1,B,39040,2008,September
200809,Alaska Airlines,AS,Mexico,International,A,7054,2008,September
200809,Alaska Airlines,AS,Mexico,International,A,6537,2008,September
200809,All Nippon Airways,NH,Asia,International,G,5909,2008,September
200809,All Nippon Airways,NH,Asia,International,G,5683,2008,September
200809,Allegiant Air,G4,US,Terminal 1,B,1258,2008,September
200809,Allegiant Air,G4,US,Terminal 1,B,1263,2008,September
200809,American Airlines,AA,US,Terminal 3,E,139336,2008,September
200809,American Airlines,AA,US,Terminal 3,E,140159,2008,September
200809,American Eagle Airlines,MQ,US,Terminal 3,E,3669,2008,September
200809,American Eagle Airlines,MQ,US,Terminal 3,E,3508,2008,September
200809,Asiana Airlines,OZ,Asia,International,A,3800,2008,September
200809,Asiana Airlines,OZ,Asia,International,A,4488,2008,September
200809,BelAir Airlines,BBB,Europe,International,A,505,2008,September
200809,BelAir Airlines,BBB,Europe,International,A,321,2008,September
200809,British Airways,BA,Europe,International,A,18134,2008,September
200809,British Airways,BA,Europe,International,A,18792,2008,September
200809,Cathay Pacific,CX,Asia,International,A,15849,2008,September
200809,Cathay Pacific,CX,Asia,International,A,15320,2008,September
200809,China Airlines,CI,Asia,International,A,7564,2008,September
200809,China Airlines,CI,Asia,International,A,7430,2008,September
200809,Delta Air Lines,DL,US,Terminal 1,C,65409,2008,September
200809,Delta Air Lines,DL,US,Terminal 1,C,66642,2008,September
200809,EVA Airways,BR,Asia,International,G,10063,2008,September
200809,EVA Airways,BR,Asia,International,G,10490,2008,September
200809,ExpressJet Airlines,XE,US,Terminal 1,C,125,2008,September
200809,ExpressJet Airlines,XE,US,Terminal 1,C,192,2008,September
200809,Frontier Airlines,F9,US,Terminal 1,C,14506,2008,September
200809,Frontier Airlines,F9,US,Terminal 1,C,13694,2008,September
200809,Hawaiian Airlines,HA,US,Terminal 1,C,6939,2008,September
200809,Hawaiian Airlines,HA,US,Terminal 1,C,6505,2008,September
200809,Horizon Air ,QX,US,Terminal 1,B,3357,2008,September
200809,Horizon Air ,QX,US,Terminal 1,B,3007,2008,September
200809,Japan Airlines,JL,Asia,International,A,6664,2008,September
200809,Japan Airlines,JL,Asia,International,A,6528,2008,September
200809,Jet Airways,9W,Asia,International,A,4426,2008,September
200809,Jet Airways,9W,Asia,International,A,3273,2008,September
200809,JetBlue Airways ,B6,US,International,A,15120,2008,September
200809,JetBlue Airways ,B6,US,International,A,15139,2008,September
200809,KLM Royal Dutch Airlines,KL,Europe,International,A,12434,2008,September
200809,KLM Royal Dutch Airlines,KL,Europe,International,A,12290,2008,September
200809,Korean Air Lines,KE,Asia,International,A,4264,2008,September
200809,Korean Air Lines,KE,Asia,International,A,4200,2008,September
200809,Lufthansa German Airlines,LH,Europe,International,G,17530,2008,September
200809,Lufthansa German Airlines,LH,Europe,International,G,18299,2008,September
200809,Mexicana Airlines,MX,Mexico,International,G,6587,2008,September
200809,Mexicana Airlines,MX,Mexico,International,G,6925,2008,September
200809,Midwest Airlines,YX,US,Terminal 3,E,2772,2008,September
200809,Midwest Airlines,YX,US,Terminal 3,E,2889,2008,September
200809,Northwest Airlines,NW,US,Terminal 1,C,49239,2008,September
200809,Northwest Airlines,NW,US,Terminal 1,C,49054,2008,September
200809,Northwest Airlines,NW,US,Terminal 1,C,382,2008,September
200809,Northwest Airlines,NW,Asia,International,A,6722,2008,September
200809,Northwest Airlines,NW,Asia,International,A,6695,2008,September
200809,Philippine Airlines,PR,Asia,International,A,8663,2008,September
200809,Philippine Airlines,PR,Asia,International,A,7541,2008,September
200809,Qantas Airways,QF,Australia / Oceania,International,A,4482,2008,September
200809,Qantas Airways,QF,Australia / Oceania,International,A,6253,2008,September
200809,Singapore Airlines,SQ,Asia,International,G,13740,2008,September
200809,Singapore Airlines,SQ,Asia,International,G,12226,2008,September
200809,SkyWest Airlines,OO,US,Terminal 1,C,9421,2008,September
200809,SkyWest Airlines,OO,US,Terminal 1,C,9209,2008,September
200809,SkyWest Airlines,OO,US,Terminal 3,F,90743,2008,September
200809,SkyWest Airlines,OO,US,Terminal 3,F,87944,2008,September
200809,SkyWest Airlines,OO,Canada,International,G,1443,2008,September
200809,SkyWest Airlines,OO,Canada,Terminal 3,F,9054,2008,September
200809,SkyWest Airlines,OO,Canada,Terminal 3,F,10752,2008,September
200809,Southwest Airlines,WN,US,Terminal 1,B,89266,2008,September
200809,Southwest Airlines,WN,US,Terminal 1,B,87757,2008,September
200809,Southwest Airlines,WN,US,Terminal 1,B,14,2008,September
200809,Sun Country Airlines,SY,US,Terminal 1,B,599,2008,September
200809,Sun Country Airlines,SY,US,Terminal 1,B,724,2008,September
200809,TACA,TA,Central America,International,A,4005,2008,September
200809,TACA,TA,Central America,International,A,3615,2008,September
200809,US Airways,US ,US,Terminal 1,B,73858,2008,September
